Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
3442ec59deaa74675fd22a501766440b	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Burkholderiaceae	G__Limnobacter	S__NA
fa116852774c3db14e10796b4a427e0f	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__NA	G__NA	S__uncultured bacterium
f03154994daf6a6a441f7ece000ace79	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__NA	S__NA
b368b5ff89810dce07d2c0bc43ea8a3f	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Burkholderiaceae	G__Ramlibacter	S__NA
5194a219cb8656837b60c2452d12444d	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Paenibacillaceae	G__Ammoniphilus	S__NA
ff4e8e44485a981903671660a7d926bf	K__Bacteria	P__Armatimonadetes	C__NA	O__NA	F__NA	G__NA	S__NA
4601074ad98d068f60acbc40159d01d4	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__SC-I-84	G__NA	S__NA
93318bcb390629556f527f1bb8da3697	K__Bacteria	P__Chloroflexi	C__TK10	O__uncultured bacterium	F__uncultured bacterium	G__uncultured bacterium	S__uncultured bacterium
0d566545f61c2d5a1f2b3dd9b9062f25	K__Bacteria	P__Actinobacteria	C__MB-A2-108	O__uncultured actinobacterium	F__uncultured actinobacterium	G__uncultured actinobacterium	S__uncultured actinobacterium
64ec861a313ed0a88ea325645b773ac6	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rickettsiales	F__Mitochondria	G__uncultured bacterium	S__uncultured bacterium
4594539d8f4f9445ea9c9fec1abbe477	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__NA	S__NA
417a1623f3b86bf6d8ea725c782b1019	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Streptomycetales	F__Streptomycetaceae	G__NA	S__NA
afc89c9f606a1265efa70e5e5b1df58a	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__NA	G__Ellin6067	S__NA
dd1c40c9c0bb637c673365958728d352	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micromonosporales	F__Micromonosporaceae	G__NA	S__NA
c5c189531071fd732b0d7ff63eb12280	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Streptomycetales	F__Streptomycetaceae	G__Streptomyces	S__NA
c7a6aba2d88bfeed1f7fbe8cb1401660	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Microscillaceae	G__Ohtaekwangia	S__NA
5d2d755e7f675eb9aadd1cf32bafe26e	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Frankiales	F__NA	G__NA	S__NA
dbc17094dba04da5acba2d83d63be411	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Methyloligellaceae	G__uncultured	S__NA
c180bb9f17301e50fa5b47e1a748df8d	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__Pseudoflavitalea	S__NA
484e927251af92b5c6c6a347e6e36c70	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__NA	F__NA	G__NA	S__NA
27dd1811116e7a0d5ac8c19a4d5a3ec1	K__Bacteria	P__Patescibacteria	C__Gracilibacteria	O__NA	F__NA	G__NA	S__NA
2f211c11e2389d8e62e7f53dc3886bba	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__uncultured	F__uncultured Rhodobacteraceae bacterium	G__uncultured Rhodobacteraceae bacterium	S__uncultured Rhodobacteraceae bacterium
5454d7837847fe9e2ef6e7758548d3c1	K__Bacteria	P__Chlamydiae	C__Chlamydiae	O__Chlamydiales	F__Parachlamydiaceae	G__Candidatus Protochlamydia	S__uncultured soil bacterium
99dd41e1f00e7cce7a6c07d732bb2237	K__Bacteria	P__Bacteroidetes	C__Rhodothermia	O__Rhodothermales	F__Rhodothermaceae	G__NA	S__NA
40f33f3ab059f63def3b1eac7ab9cf55	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Subgroup 2	F__NA	G__NA	S__NA
64ba440f46af3d85ec149be0236869a2	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__Phaselicystidaceae	G__Phaselicystis	S__uncultured Polyangiaceae bacterium
8fbe4b7fae9d803e23a24252acb159da	K__Bacteria	P__Chloroflexi	C__TK10	O__NA	F__NA	G__NA	S__NA
396c2e57064fd723ae5812bcd98cdcc6	K__Bacteria	P__Armatimonadetes	C__NA	O__NA	F__NA	G__uncultured bacterium	S__uncultured bacterium
49520a51016834c5d0c3e1cdde9255a7	K__Bacteria	P__Actinobacteria	C__Acidimicrobiia	O__Microtrichales	F__NA	G__NA	S__NA
5627b8de29ba11a100f6dedc5aa91999	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__mle1-27	G__NA	S__NA
04bbaeeae692875f47e56be0aced2a86	K__Bacteria	P__Actinobacteria	C__MB-A2-108	O__uncultured bacterium	F__uncultured bacterium	G__uncultured bacterium	S__uncultured bacterium
cb0664a79986fbe7e62f5928552081d7	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
f0c194f23042cfa8c710542a2078d19f	K__Bacteria	P__Patescibacteria	C__NA	O__NA	F__NA	G__NA	S__NA
bae1a08af820ae6860be3b1ac85ae7e2	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Saprospiraceae	G__NA	S__NA
10b8ed6488247f18fe82588c9268dd4b	K__Bacteria	P__Bacteroidetes	C__NA	O__NA	F__NA	G__NA	S__uncultured bacterium
132ed9c50d7faf5e984a815404be8fd9	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
98916a6116a545bc14d234b82c0d943f	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Paenibacillaceae	G__Ammoniphilus	S__NA
e93e9a969051b7aa0300ccceb0fc3de6	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Steroidobacterales	F__Steroidobacteraceae	G__Steroidobacter	S__NA
63c1b2e5d30678c4aaa72399db2468d5	K__Bacteria	P__Planctomycetes	C__Planctomycetacia	O__Planctomycetales	F__Rubinisphaeraceae	G__Planctomicrobium	S__uncultured bacterium
b3aa9a53df8bda1e8b2ac538234e5cef	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__NA	S__NA
b2e0a22de2232922b6236dbfbb18bdba	K__Bacteria	P__Chlamydiae	C__Chlamydiae	O__Chlamydiales	F__Parachlamydiaceae	G__Candidatus Protochlamydia	S__uncultured soil bacterium
14eeabad06f07c6239af77733a082fe1	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
69954a6cac5ec418d0810fde29698c77	K__Bacteria	P__Nitrospirae	C__Nitrospira	O__Nitrospirales	F__Nitrospiraceae	G__Nitrospira	S__NA
02e9727591294379b579e598b4449d76	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Paenibacillaceae	G__Paenibacillus	S__uncultured Firmicutes bacterium
cba4e4cc99a1c3c88c777c25fc47879c	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Dongiales	F__Dongiaceae	G__Dongia	S__NA
40495a2533256d6c3ab26c0ccef73108	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Burkholderiaceae	G__NA	S__NA
f0473dde9d52f107a3a81eed1945e65c	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Weeksellaceae	G__Moheibacter	S__NA
d41de96df98ad9675b1495eb7c3d3c4d	K__Bacteria	P__Planctomycetes	C__OM190	O__NA	F__NA	G__NA	S__NA
d3b9367d6fb9c7b60984b41d8bd72e3c	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Acidobacteriales	F__uncultured	G__NA	S__NA
5d9868fda3ec6581acc96595749a17e1	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Microscillaceae	G__uncultured	S__NA
531cc6afe99d112582d6881eef8742c6	K__Bacteria	P__Proteobacteria	C__NA	O__NA	F__NA	G__NA	S__NA
4d52b978f8e112d8770648186bd3042d	K__Bacteria	P__Chlamydiae	C__Chlamydiae	O__Chlamydiales	F__Parachlamydiaceae	G__Neochlamydia	S__NA
84b387a7c856ebe17fb805ba4a80c231	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
0e25e2f3b29852bfa15a0fdd797eaf42	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__uncultured	G__NA	S__NA
79fac3a5458a7f583b63f1f8e2aaf64d	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
4a3d4b766c871e00cd42a209e720ffa5	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
cac0293c092c98e482d132c12b1cf49b	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__NA	F__NA	G__Sphingopyxis	S__NA
b3568e81eb237ee3cd85ca332ba059d6	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
f3de327ccaddf43593a863c1b44a4a83	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
064e6f2a3848cecbb19ab3e6f1397c1b	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
d625a7fbf26d418ec76475f2d19b88c8	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Oceanospirillales	F__NA	G__NA	S__NA
accfad4fbab1ca056615dd70a3c295d0	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__Marinobacteraceae	G__Marinobacter	S__NA
fa7c39a21c87a93f3509f3bc5a0c760d	K__Bacteria	P__Acidobacteria	C__Subgroup 11	O__NA	F__NA	G__NA	S__NA
27ec47e88b962bad71943461d1434c5a	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
940a47902b6269cb7677dbf81a8dc403	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Cyclobacteriaceae	G__Marinoscillum	S__Marinoscillum furvescens
13f786350ccc453a0e467b4f975cf620	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__Arenibacter	S__uncultured bacterium
ba0113bc34d189faf2ab9ee43596262d	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__NA	F__NA	G__NA	S__NA
68a0405e60895e215b9251e82db94973	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micromonosporales	F__Micromonosporaceae	G__NA	S__NA
b2f7aa9e7dca6349c01a118f2a581db3	K__Bacteria	P__Proteobacteria	C__NA	O__NA	F__NA	G__NA	S__NA
50a2c324d7e4c21094a031798744efb8	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__NA	S__NA
b475dcee3012edd36f6af5bedeca3f3d	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
83f3e15d31786992e80283694081ccd5	K__Bacteria	P__Actinobacteria	C__Acidimicrobiia	O__IMCC26256	F__NA	G__NA	S__NA
ab6d1de3e048a95d36b33eeb82255135	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__NA	F__NA	G__NA	S__NA
0345e046d9a11ae73424fc037d6e818c	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Oligoflexales	F__0319-6G20	G__NA	S__NA
f8be5e101eb1f6ea5ccfb66bdd987178	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Pseudonocardiales	F__Pseudonocardiaceae	G__Pseudonocardia	S__NA
7017acb6ac47b425bca0e83a623f9495	K__Bacteria	P__Planctomycetes	C__Phycisphaerae	O__Phycisphaerales	F__Phycisphaeraceae	G__SM1A02	S__NA
cb85d627e2fec4eaaad88c39ff59fa5a	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__bacteriap25	G__NA	S__NA
62bbbc5b8c772140df15ddc5c0d4251d	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Nitrosococcales	F__Methylophagaceae	G__Methylophaga	S__NA
703cce8dc880d58e499f05802fdd90a0	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__Flavobacterium	S__NA
b7e48f134e2241d6d5c56e883490cb79	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Solirubrobacterales	F__Solirubrobacteraceae	G__Solirubrobacter	S__NA
a6008c2062da43e414197d991f6efd4a	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__Haliangiaceae	G__Haliangium	S__NA
6aa08eabd94a01c13e2f3c35c07ece17	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Rhizobiaceae	G__Mesorhizobium	S__NA
61e9fa4b3ab77a592c185ef1170cb782	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Solibacterales	F__Solibacteraceae (Subgroup 3)	G__Bryobacter	S__NA
bbed682d0b153982c93343a00246571b	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Beijerinckiaceae	G__Microvirga	S__NA
586dc7f7a2286723e68c1a87ca937fb9	K__Bacteria	P__Chlamydiae	C__Chlamydiae	O__Chlamydiales	F__Parachlamydiaceae	G__Candidatus Protochlamydia	S__NA
fe0c64e6b376518611908b93994d781a	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__NA	S__NA
bf9a8a385a8a44f659d7e0290fd87317	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Xanthobacteraceae	G__Bradyrhizobium	S__NA
61f624bb7ad65b82c020fbe149202487	K__Bacteria	P__Verrucomicrobia	C__Verrucomicrobiae	O__Pedosphaerales	F__Pedosphaeraceae	G__NA	S__NA
d0538e2d6ea95542c1e46df8f88e512a	K__Bacteria	P__Bacteroidetes	C__Rhodothermia	O__Rhodothermales	F__Rhodothermaceae	G__uncultured	S__NA
f80b826a4b465ad28a02f18077198a2c	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__NA	S__NA
54dc251a729e58739615620209e34296	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__Flavobacterium	S__NA
f2d2aa37eeb04db2fa55971dcd28e18a	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__Polyangiaceae	G__Pajaroellobacter	S__uncultured bacterium
ba6b5775e0905cd7ebd14981b99b517d	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Gammaproteobacteria Incertae Sedis	F__Unknown Family	G__Acidibacter	S__NA
f2014d505de3acfa1c6f89ad70ff00d3	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
e96403dc18232efc36d5e73a1d117717	K__Bacteria	P__Chlamydiae	C__Chlamydiae	O__Chlamydiales	F__Parachlamydiaceae	G__Neochlamydia	S__uncultured Chlamydiales bacterium
47375d343b95aa60b1b8616336100954	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Oceanospirillales	F__NA	G__NA	S__NA
a20d9bc774e6b80528406c989d81b37c	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Acidobacteriales	F__uncultured	G__NA	S__NA
bde9f4149e6a5d2cc141e0b4c70b88b5	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
080d767eb48f0721daf0e2006f161275	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Solibacterales	F__Solibacteraceae (Subgroup 3)	G__Bryobacter	S__NA
51518aca53f38fb73440ad2dd92bf155	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Microscillaceae	G__uncultured	S__uncultured bacterium
a1da6c8de95232dd4f14aea3b3943f00	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Xanthobacteraceae	G__uncultured	S__NA
00dff0a9d0918d2e071bc67b40a87aa7	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Caulobacterales	F__Caulobacteraceae	G__NA	S__NA
4c04a79029324c5dc98b63f184c8b32d	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
b7a191ab49bacd63acc4a43508f80bfa	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Acidobacteriales	F__uncultured	G__uncultured Acidobacteriaceae bacterium	S__uncultured Acidobacteriaceae bacterium
c67b221881f788d1d691fa1949b75df5	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__NA	S__NA
2b5319de471f75fcfd9a35d00ea6d020	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Kineosporiales	F__Kineosporiaceae	G__NA	S__NA
ba737f3a8889ca283e91a8f7a5c29998	K__Bacteria	P__Planctomycetes	C__Phycisphaerae	O__CCM11a	F__NA	G__NA	S__NA
a3a435814cffb05d6e0cce13d1e58bbe	K__Bacteria	P__Actinobacteria	C__0319-7L14	O__uncultured actinobacterium	F__uncultured actinobacterium	G__uncultured actinobacterium	S__uncultured actinobacterium
978cc48563517f683c2c2d8eaacb2938	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Burkholderiaceae	G__NA	S__NA
2ecffea6e102a0e9be066adb3595b724	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
5b2cc7e18d70fc336ab0079da17c06da	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__NA	S__NA
a5a4e261f93258c04c63a14aedcb1834	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhodobacterales	F__Rhodobacteraceae	G__NA	S__NA
fca46bb192c9a08cd1d7753ab3580fde	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
98b3086ac2aa540986d9d01140701651	K__Bacteria	P__Omnitrophicaeota	C__Omnitrophia	O__Omnitrophales	F__Omnitrophaceae	G__Candidatus Omnitrophus	S__uncultured bacterium
917ccc6bb3b0c401a5d7ab845cb8bd1d	K__Bacteria	P__Firmicutes	C__Clostridia	O__Clostridiales	F__Lachnospiraceae	G__NA	S__NA
dce88352a0f42f614f6b4233d1f22904	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
4fd6051a664a64aad1d07e07aac00876	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Rhizobiaceae	G__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	S__NA
829198c168b199bc00aa4e2440a9c4fd	K__Bacteria	P__Chloroflexi	C__TK10	O__NA	F__NA	G__NA	S__NA
0fd23e5007cea0e5e50f43cfca5dc1e6	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
570537cfbe7afef1b8466c0aa5296a3f	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
fdff6b2fb6f4607f519ec54c98ac60be	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Cytophagales	F__Microscillaceae	G__uncultured	S__NA
ac52623c465fa30814074a8dc8c14d9d	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Tistrellales	F__Geminicoccaceae	G__Geminicoccus	S__Geminicoccus roseus DSM 18922
5a232172100b7f1e65a244de8f0297d7	K__Bacteria	P__Chloroflexi	C__NA	O__NA	F__NA	G__uncultured	S__uncultured bacterium
0cf8546d50d34f2e17e40f52423a5ee3	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
9bd07347cf140924c8a3109247466237	K__Bacteria	P__Cyanobacteria	C__Sericytochromatia	O__NA	F__NA	G__NA	S__NA
cb6cbc4cdcf44fe82df4fe359af31ac7	K__Bacteria	P__Acidobacteria	C__NA	O__NA	F__NA	G__Subgroup 10	S__NA
ba91288c000b9d11b818adf36a4369ef	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__NA	G__Ellin6067	S__NA
5f6174807b452c83114a109056d1e0df	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Dongiales	F__Dongiaceae	G__Dongia	S__NA
c21f71717d8216367f43de1e6093f02c	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__KF-JG30-B3	G__NA	S__NA
cc573c80e1d3802243c85502962d94b7	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__A21b	G__NA	S__NA
0061e18d2b445e5b1986414f9b965ab4	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Chitinophagales	F__Chitinophagaceae	G__uncultured	S__NA
52e1a8e5c74d87ca1252b6a749aec212	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Propionibacteriales	F__Nocardioidaceae	G__Nocardioides	S__NA
9419191af68b9be378bf51ee22751b6f	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micrococcales	F__Microbacteriaceae	G__NA	S__NA
922d0e006097f290d97b481695eb1248	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
590b2e7c6b2a4176b6d96446bf4bb44a	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Steroidobacterales	F__Woeseiaceae	G__Woeseia	S__NA
dcb2bc38ffb4c60821b830699c5e4eb2	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
4dd6c32744780a709f8cade62573abf7	K__Bacteria	P__Chloroflexi	C__TK10	O__NA	F__NA	G__NA	S__NA
764beb099a4fa2e9533f9113a4280d46	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micrococcales	F__Micrococcaceae	G__Arthrobacter	S__NA
27ebdc8eda91cb96f2c101bb14b9cd1d	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
05aaa6505064d2ed2d2058595c947fde	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__NA	G__Ellin6067	S__NA
c08bf7174001381c6978b8d4e8366fa5	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__NA	G__NA	S__NA
b9fd64f5a37cda2380272ba01b60ce3a	K__Bacteria	P__Chloroflexi	C__Dehalococcoidia	O__S085	F__uncultured bacterium	G__uncultured bacterium	S__uncultured bacterium
ceb0654c854d0ba4889dff5787fbc021	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
79c4355d05ed5fd56e8650955bd6f7a8	K__Bacteria	P__Acidobacteria	C__Acidobacteriia	O__Acidobacteriales	F__uncultured	G__NA	S__NA
3ed0a697b0b4830dd97a0e06aeafed36	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
74e7e95d51ab8e9be4d4994fd29e142a	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__NA	G__NA	S__NA
c006240979586b29cbde405eaad60007	K__Bacteria	P__Actinobacteria	C__Actinobacteria	O__Micrococcales	F__Micrococcaceae	G__NA	S__NA
7ac8c06a1fdd206fd0bb34a1c0a08de5	K__Bacteria	P__Proteobacteria	C__NA	O__NA	F__NA	G__NA	S__NA
9eb965a961be6ab41cf8c84d673fae6c	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Oceanospirillales	F__Alcanivoracaceae	G__Alcanivorax	S__NA
d5eec71993c23a29b4b25b5be722975f	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Sneathiellales	F__Sneathiellaceae	G__Ferrovibrio	S__uncultured bacterium
0da65f75db81d30d07aab69d500b16cd	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__NA	F__NA	G__NA	S__NA
b30eb5ff8a1d1919673b8911057d2537	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__NA	G__NA	S__NA
13315e9cee89a66504d9b449906baf6a	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
8bf84f09c1a5378c14f197fdbd2b5868	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__Bacillus	S__NA
5a691e6219ff679d228e37cbd9d52d37	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Methylophilaceae	G__NA	S__NA
46e0b15b276cd01a22c565648eb9fea0	K__Bacteria	P__Elusimicrobia	C__Lineage IIb	O__uncultured bacterium	F__uncultured bacterium	G__uncultured bacterium	S__uncultured bacterium
80b1c6babab7a4f592e9e26e2a498ed3	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Xanthobacteraceae	G__uncultured	S__uncultured Pseudolabrys sp.
4e2337cbf2a7c8a3ef83acc7738d806a	K__Bacteria	P__Actinobacteria	C__Thermoleophilia	O__Gaiellales	F__uncultured	G__NA	S__NA
d861fc2e982eba1b017a2d28f7d90829	K__Bacteria	P__Proteobacteria	C__Alphaproteobacteria	O__Rhizobiales	F__Rhizobiaceae	G__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	S__NA
d00603529efb7b8ef36bd2b156159d25	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__Betaproteobacteriales	F__Burkholderiaceae	G__NA	S__NA
21ba808da095dea3d07cbc7abf420ee8	K__Bacteria	P__Proteobacteria	C__Gammaproteobacteria	O__NA	F__NA	G__NA	S__NA
ea8f80c79c5373af77204dfa9945b986	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__NA	F__NA	G__NA	S__NA
c9196b483095c051e059ce14a4314d34	K__Bacteria	P__NA	C__NA	O__NA	F__NA	G__NA	S__NA
a78f10aef8410b7773b8b7c976395a21	K__Bacteria	P__Chlamydiae	C__Chlamydiae	O__Chlamydiales	F__NA	G__NA	S__NA
78791d1f13169380c7854453d951f918	K__Bacteria	P__Proteobacteria	C__Deltaproteobacteria	O__Myxococcales	F__BIrii41	G__uncultured delta proteobacterium	S__uncultured delta proteobacterium
8d1dda272d3103991767b32187b6c750	K__Bacteria	P__Bacteroidetes	C__Bacteroidia	O__Flavobacteriales	F__Flavobacteriaceae	G__Salinimicrobium	S__NA
653eab7dfa1035e2e0fb3c89974f99dd	K__Bacteria	P__Cyanobacteria	C__Sericytochromatia	O__uncultured cyanobacterium	F__uncultured cyanobacterium	G__uncultured cyanobacterium	S__uncultured cyanobacterium
920d1e453834e6f9051f50feaf6f1073	K__Bacteria	P__Firmicutes	C__Bacilli	O__Bacillales	F__Bacillaceae	G__NA	S__NA
